link,img,product,color,brand,greenable,discounted,disc_price,orig_price,collection,label,gender,product_category,category
/en/product/london-mini-bag-gold-demellier-300153,https://static.smallable.com/1687367-648x648q80/.jpg,london mini bag,gold,demellier,1,0,370.0,370.0,ss,bags,w,shoulder bags,bag
/en/product/sac-minsu-white-dragon-diffusion-305104,https://static.smallable.com/1693475-648x648q80/.jpg,sac minsu,white,dragon diffusion,1,0,215.0,215.0,ss,bags,w,handbags,bag
/en/product/sac-minsu-natural-dragon-diffusion-305103,https://static.smallable.com/1693471-648x648q80/.jpg,sac minsu,natural,dragon diffusion,1,0,215.0,215.0,ss,bags,w,handbags,bag
/en/product/organic-fleece-tie-sweatshirt-green-smallable-basics-315870,https://static.smallable.com/1692563-648x648q80/.jpg,organic fleece tie sweatshirt,green,smallable basics,1,0,75.0,75.0,ss,top,w,round neck sweatshirts,jumper
/en/product/laka-recycled-cotton-t-shirt-260g-light-blue-sunray-322416,https://static.smallable.com/1693435-648x648q80/.jpg,laka recycled cotton t-shirt 260g,light blue,sunray,1,0,81.0,81.0,ss,top,w,short sleeve t-shirts,top
/en/product/hi-aka-recycled-cotton-t-shirt-260g-light-blue-sunray-322414,https://static.smallable.com/1693413-648x648q80/.jpg,hi'aka recycled cotton t-shirt 260g,light blue,sunray,1,0,75.0,75.0,ss,top,w,short sleeve t-shirts,top
/en/product/organic-fleece-tie-sweatshirt-blush-smallable-basics-315868,https://static.smallable.com/1692561-648x648q80/.jpg,organic fleece tie sweatshirt,blush,smallable basics,1,0,75.0,75.0,ss,top,w,round neck sweatshirts,jumper
/en/product/hina-sweatshirt-450g-white-sunray-322418,https://static.smallable.com/1693417-648x648q80/.jpg,hina sweatshirt 450g,white,sunray,1,0,135.0,135.0,ss,top,w,round neck sweatshirts,jumper
/en/product/organic-cotton-flared-jeans-denim-stonewashed-alma-deia-314053,https://static.smallable.com/1693912-648x648q80/.jpg,organic cotton flared jeans,denim stonewashed,alma deia,0,1,69.5,139.0,ss,bottom,w,straight leg trousers,bottom
/en/product/pantalon-denim-paper-bag-coton-bio-denim-bleached-alma-deia-314055,https://static.smallable.com/1693919-648x648q80/.jpg,pantalon denim paper bag coton bio,denim bleached,alma deia,0,1,69.5,139.0,ss,bottom,w,straight leg trousers,bag
/en/product/hi-aka-recycled-cotton-t-shirt-260g-mauve-sunray-322415,https://static.smallable.com/1693415-648x648q80/.jpg,hi'aka recycled cotton t-shirt 260g,mauve,sunray,1,0,75.0,75.0,ss,top,w,short sleeve t-shirts,top
/en/product/hina-sweatshirt-450g-dusty-pink-sunray-322419,https://static.smallable.com/1693419-648x648q80/.jpg,hina sweatshirt 450g,dusty pink,sunray,1,0,135.0,135.0,ss,top,w,round neck sweatshirts,jumper
/en/product/aika-safin-organic-cotton-check-blouse-pink-sacre-coeur-307301,https://static.smallable.com/1622011-648x648q80/.jpg,aika safin organic cotton check blouse,pink,sacrecoeur,1,0,113.0,113.0,ss,top,w,short sleeve blouses,top
/en/product/flip-flap-bag-dark-green-dragon-diffusion-305110,https://static.smallable.com/1693451-648x648q80/.jpg,flip flap bag,dark green,dragon diffusion,1,0,205.0,205.0,ss,bags,w,handbags,bag
/en/product/laka-recycled-cotton-t-shirt-260g-pale-green-sunray-322417,https://static.smallable.com/1693437-648x648q80/.jpg,laka recycled cotton t-shirt 260g,pale green,sunray,1,0,81.0,81.0,ss,top,w,short sleeve t-shirts,top
/en/product/hi-aka-recycled-cotton-t-shirt-260g-navy-blue-sunray-322413,https://static.smallable.com/1693411-648x648q80/.jpg,hi'aka recycled cotton t-shirt 260g,navy blue,sunray,1,0,75.0,75.0,ss,top,w,short sleeve t-shirts,top
/en/product/hina-sweatshirt-450g-blue-sunray-322420,https://static.smallable.com/1693421-648x648q80/.jpg,hina sweatshirt 450g,blue,sunray,1,0,135.0,135.0,ss,top,w,round neck sweatshirts,jumper
/en/product/macrame-handle-bag-natural-maison-bengal-317828,https://static.smallable.com/1656594-648x648q80/.jpg,macrame handle bag,natural,maison bengal,1,0,63.0,63.0,ss,bags,w,handbags,bag
/en/product/sac-jute-macrame-franges-navy-blue-maison-bengal-317823,https://static.smallable.com/1656590-648x648q80/.jpg,sac jute macrame franges,navy blue,maison bengal,1,0,85.0,85.0,ss,bags,w,handbags,bag
/en/product/macrame-fringed-jute-bag-olive-maison-bengal-317822,https://static.smallable.com/1656589-648x648q80/.jpg,macrame fringed jute bag,olive,maison bengal,1,0,85.0,85.0,ss,bags,w,handbags,jewelry
/en/product/macrame-fringes-multicolored-jute-bag-brown-maison-bengal-317821,https://static.smallable.com/1656588-648x648q80/.jpg,macrame fringes multicolored jute bag,brown,maison bengal,1,0,93.0,93.0,ss,bags,w,handbags,jewelry
/en/product/macrame-fringes-multicolored-jute-bag-blue-maison-bengal-317820,https://static.smallable.com/1656587-648x648q80/.jpg,macrame fringes multicolored jute bag,blue,maison bengal,1,0,93.0,93.0,ss,bags,w,handbags,jewelry
/en/product/extra-large-jute-striped-bag-crimson-maison-bengal-317832,https://static.smallable.com/1656586-648x648q80/.jpg,extra large jute striped bag,crimson,maison bengal,1,0,105.0,105.0,ss,bags,w,tote bags,bag
/en/product/extra-large-jute-striped-bag-blue-maison-bengal-317831,https://static.smallable.com/1656585-648x648q80/.jpg,extra large jute striped bag,blue,maison bengal,1,0,105.0,105.0,ss,bags,w,tote bags,bag
/en/product/club-bag-handles-and-straps-green-maison-bengal-317829,https://static.smallable.com/1656581-648x648q80/.jpg,club bag handles and straps,green,maison bengal,1,0,105.0,105.0,ss,bags,w,tote bags,bag
/en/product/extra-large-jute-striped-bag-black-maison-bengal-317830,https://static.smallable.com/1656584-648x648q80/.jpg,extra large jute striped bag,black,maison bengal,1,0,105.0,105.0,ss,bags,w,tote bags,bag
/en/product/great-marble-necklace-pink-vanessa-baroni-317188,https://static.smallable.com/1641874-648x648q80/.jpg,great marble necklace,pink,vanessa baroni,0,0,189.0,189.0,ss,jewelry,w,necklaces,jewelry
/en/product/boxy-organic-fleece-sweatshirt-golden-brown-smallable-basics-315856,https://static.smallable.com/1692555-648x648q80/.jpg,boxy organic fleece sweatshirt,golden brown,smallable basics,1,0,75.0,75.0,ss,top,w,round neck sweatshirts,jumper
/en/product/organic-fleece-shorts-golden-brown-smallable-basics-315852,https://static.smallable.com/1692547-648x648q80/.jpg,organic fleece shorts,golden brown,smallable basics,1,1,45.5,65.0,ss,top,w,shorts,bottom
/en/product/organic-fleece-shorts-black-smallable-basics-315853,https://static.smallable.com/1692549-648x648q80/.jpg,organic fleece shorts,black,smallable basics,1,1,52.0,65.0,ss,top,w,shorts,bottom
/en/product/boxy-organic-fleece-sweatshirt-black-smallable-basics-315857,https://static.smallable.com/1692557-648x648q80/.jpg,boxy organic fleece sweatshirt,black,smallable basics,1,0,75.0,75.0,ss,top,w,round neck sweatshirts,jumper
/en/product/boxy-organic-fleece-sweatshirt-off-white-smallable-basics-315854,https://static.smallable.com/1692551-648x648q80/.jpg,boxy organic fleece sweatshirt,off white,smallable basics,1,0,75.0,75.0,ss,top,w,round neck sweatshirts,jumper
/en/product/organic-fleece-shorts-off-white-smallable-basics-315849,https://static.smallable.com/1692541-648x648q80/.jpg,organic fleece shorts,off white,smallable basics,1,1,45.5,65.0,ss,top,w,shorts,bottom
/en/product/celery-linen-shirt-anise-green-zulu-zephyr-315733,https://static.smallable.com/1640812-648x648q80/.jpg,celery linen shirt,anise green,zulu & zephyr,0,0,264.0,264.0,ss,top,w,long sleeve shirts,top
/en/product/organic-fleece-shorts-green-smallable-basics-315851,https://static.smallable.com/1692545-648x648q80/.jpg,organic fleece shorts,green,smallable basics,1,1,45.5,65.0,ss,top,w,shorts,bottom
/en/product/boxy-organic-fleece-sweatshirt-purple-smallable-basics-315855,https://static.smallable.com/1692553-648x648q80/.jpg,boxy organic fleece sweatshirt,purple,smallable basics,1,0,75.0,75.0,ss,top,w,round neck sweatshirts,jumper
/en/product/organic-fleece-shorts-candy-pink-smallable-basics-315850,https://static.smallable.com/1692543-648x648q80/.jpg,organic fleece shorts,candy pink,smallable basics,1,1,45.5,65.0,ss,top,w,shorts,bottom
/en/product/rockmelon-ramie-and-organic-cotton-knit-dress-orange-zulu-zephyr-315732,https://static.smallable.com/1640806-648x648q80/.jpg,rockmelon ramie and organic cotton knit dress,orange,zulu & zephyr,1,0,308.0,308.0,ss,dress,w,long dresses,dress_overalls
/en/product/celery-linen-skirt-anise-green-zulu-zephyr-315734,https://static.smallable.com/1640817-648x648q80/.jpg,celery linen skirt,anise green,zulu & zephyr,0,0,198.0,198.0,ss,bottom,w,short skirts,bottom
/en/product/kelsey-tank-top-charcoal-grey-citizens-of-humanity-304373,https://static.smallable.com/1618905-648x648q80/.jpg,kelsey tank top,charcoal grey,citizens of humanity,0,1,104.3,149.0,ss,top,w,tank tops,top
/en/product/gyptis-ring-gold-louise-damas-317757,https://static.smallable.com/1647425-648x648q80/.jpg,gyptis ring,gold,louise damas,1,1,66.5,95.0,ss,jewelry,w,rings,jewelry
/en/product/marylin-large-hoops-gold-louise-damas-317753,https://static.smallable.com/1647419-648x648q80/.jpg,marylin large hoops,gold,louise damas,1,1,94.5,135.0,ss,jewelry,w,earrings,jewelry
/en/product/esmeralda-small-twisted-hoops-silver-louise-damas-317751,https://static.smallable.com/1647417-648x648q80/.jpg,esmeralda small twisted hoops,silver,louise damas,1,0,65.0,65.0,ss,jewelry,w,earrings,jewelry
/en/product/water-pendant-gold-louise-damas-317748,https://static.smallable.com/1647404-648x648q80/.jpg,water pendant,gold,louise damas,1,0,90.0,90.0,ss,jewelry,w,necklaces,jewelry
/en/product/air-large-hoops-gold-louise-damas-317747,https://static.smallable.com/1647399-648x648q80/.jpg,air large hoops,gold,louise damas,1,0,90.0,90.0,ss,jewelry,w,earrings,jewelry
/en/product/denise-large-hoops-silver-louise-damas-317750,https://static.smallable.com/1647416-648x648q80/.jpg,denise large hoops,silver,louise damas,1,0,95.0,95.0,ss,jewelry,w,earrings,jewelry
/en/product/voluminous-sundress-dress-black-matteau-320024,https://static.smallable.com/1674970-648x648q80/.jpg,voluminous sundress dress,black,matteau,1,0,452.0,452.0,ss,dress,w,long dresses,dress_overalls
/en/product/rona-box-shirt-shift-agolde-303803,https://static.smallable.com/1617799-648x648q80/.jpg,rona box shirt,shift,agolde,1,1,174.3,249.0,ss,top,w,short sleeve shirts,top
/en/product/kelsey-tank-top-white-citizens-of-humanity-304374,https://static.smallable.com/1618914-648x648q80/.jpg,kelsey tank top,white,citizens of humanity,0,1,104.3,149.0,ss,top,w,tank tops,top
/en/product/large-sophie-basket-caramel-dragon-diffusion-305105,https://static.smallable.com/1692289-648x648q80/.jpg,large sophie basket,caramel,dragon diffusion,1,0,385.0,385.0,ss,bags,w,handbags,bag
/en/product/small-triple-jump-basket-caramel-dragon-diffusion-305100,https://static.smallable.com/1692285-648x648q80/.jpg,small triple jump basket ,caramel,dragon diffusion,1,0,315.0,315.0,ss,bags,w,handbags,bag
/en/product/kanpur-canework-basket-beige-dragon-diffusion-305117,https://static.smallable.com/1692294-648x648q80/.jpg,kanpur canework basket,beige,dragon diffusion,1,0,365.0,365.0,ss,bags,w,handbags,bag
/en/product/marlot-x-smallable-exclusive-minette-silk-midi-skirt-women-s-collection-ochre-marlot-paris-314014,https://static.smallable.com/1641245-648x648q80/.jpg,marlot x smallable exclusive - minette silk midi skirt - women's collection,ochre,marlot paris,1,1,76.0,95.0,ss,bottom,w,long dresses,bottom
/en/product/cheri-canvas-and-leather-bag-ecru-soeur-256126,https://static.smallable.com/1343682-648x648q80/.jpg,cheri canvas and leather bag,ecru,soeur,0,0,275.0,275.0,ss,bags,w,shoulder bags,bag
/en/product/fonzie-merino-wool-beanie-women-s-collection-mid-grey-hvid-261476,https://static.smallable.com/1370611-648x648q80/.jpg,fonzie merino wool beanie - women's collection - ,mid grey,hvid,1,0,55.0,55.0,ss,accessories,w,beanies,accessories
/en/product/cap-beige-bather-319661,https://static.smallable.com/1682772-648x648q80/.jpg,cap,beige,bather,0,0,60.0,60.0,ss,accessories,w,caps,accessories
/en/product/bather-x-tilley-collaboration-bucket-hat-red-bather-319663,https://static.smallable.com/1682774-648x648q80/.jpg,bather x tilley collaboration - bucket hat,red,bather,0,0,85.0,85.0,ss,accessories,w,caps,accessories
/en/product/bather-x-tilley-collaboration-bucket-hat-apricot-bather-319664,https://static.smallable.com/1682775-648x648q80/.jpg,bather x tilley collaboration - bucket hat,apricot,bather,0,0,85.0,85.0,ss,accessories,w,caps,accessories
/en/product/laweville-t-shirt-purple-american-vintage-307735,https://static.smallable.com/1647917-648x648q80/.jpg,laweville t-shirt,purple,american vintage,0,1,38.5,55.0,ss,top,w,short sleeve t-shirts,top
/en/product/beach-bag-blue-bather-319659,https://static.smallable.com/1682768-648x648q80/.jpg,beach bag,blue,bather,0,0,75.0,75.0,ss,bags,w,tote bags,bag
/en/product/cotton-gingham-print-belt-bag-camel-gabrielle-paris-271047,https://static.smallable.com/1397102-648x648q80/.jpg,cotton gingham print belt bag,camel,gabrielle paris,0,0,39.0,39.0,ss,accessories,w,shoulder bags,accessories
/en/product/fonzie-merino-wool-beanie-women-s-collection-brown-hvid-298881,https://static.smallable.com/1563077-648x648q80/.jpg,fonzie merino wool beanie - women's collection ,brown,hvid,1,0,55.0,55.0,ss,accessories,w,beanies,accessories
/en/product/kanpur-canework-basket-black-dragon-diffusion-305118,https://static.smallable.com/1661876-648x648q80/.jpg,kanpur canework basket,black,dragon diffusion,1,0,365.0,365.0,ss,bags,w,handbags,bag
/en/product/double-jump-pompom-bag-black-dragon-diffusion-280155,https://static.smallable.com/1661842-648x648q80/.jpg,double jump pompom bag,black,dragon diffusion,1,0,235.0,235.0,ss,bags,w,handbags,bag
/en/product/cotton-gingham-print-belt-bag-black-gabrielle-paris-271046,https://static.smallable.com/1397101-648x648q80/.jpg,cotton gingham print belt bag,black,gabrielle paris,0,0,39.0,39.0,ss,accessories,w,shoulder bags,accessories
/en/product/storm-camo-rain-cape-storm-blue-rain-kiss-246687,https://static.smallable.com/1335846-648x648q80/.jpg,storm camo rain cape,storm blue,rain kiss,1,0,79.0,79.0,ss,coat,w,"capes, ponchos",accessories
/en/product/lumi-mini-earrings-white-bangle-up-293488,https://static.smallable.com/1528020-648x648q80/.jpg,lumi mini earrings,white,bangle up,1,0,55.0,55.0,ss,jewelry,w,earrings,jewelry
/en/product/comete-earrings-white-bangle-up-293490,https://static.smallable.com/1528024-648x648q80/.jpg,comete earrings,white,bangle up,1,0,60.0,60.0,ss,jewelry,w,earrings,jewelry
/en/product/basic-basket-xl-sand-palorosa-271977,https://static.smallable.com/1424338-648x648q80/.jpg,basic basket - xl,sand,palorosa,1,0,190.0,190.0,ss,bags,w,tote bags,bag
/en/product/organic-cotton-high-waisted-denim-shorts-off-white-alma-deia-314048,https://static.smallable.com/1691371-648x648q80/.jpg,organic cotton high waisted denim shorts,off white,alma deia,0,1,65.4,109.0,ss,bottom,w,shorts,bottom
/en/product/moon-earrings-green-vanessa-baroni-296843,https://static.smallable.com/1585140-648x648q80/.jpg,moon earrings,green,vanessa baroni,0,0,49.0,49.0,ss,jewelry,w,earrings,jewelry
/en/product/heart-belt-bag-khaki-rose-in-april-277496,https://static.smallable.com/1452268-648x648q80/.jpg,heart belt bag,khaki,rose in april,1,0,45.0,45.0,ss,accessories,w,shoulder bags,accessories
/en/product/bryce-t-shirt-gravity-agolde-303802,https://static.smallable.com/1630912-648x648q80/.jpg,bryce t-shirt,gravity,agolde,0,1,97.3,139.0,ss,top,w,short sleeve t-shirts,top
/en/product/stella-organic-cotton-shorts-mode-agolde-303790,https://static.smallable.com/1630880-648x648q80/.jpg,stella organic cotton shorts,mode,agolde,1,1,139.3,199.0,ss,bottom,w,shorts,bottom
/en/product/chloe-quilted-crossbody-bag-noir-blanc-wouf-309486,https://static.smallable.com/1608780-648x648q80/.jpg,chloe quilted crossbody bag,noir/blanc,wouf,1,0,65.0,65.0,ss,bags,w,fanny packs,bag
/en/product/agathe-quilted-crossbody-bag-leopard-wouf-309490,https://static.smallable.com/1608623-648x648q80/.jpg,agathe quilted crossbody bag,leopard,wouf,1,0,65.0,65.0,ss,bags,w,fanny packs,bag
/en/product/custine-recycled-cotton-belt-bag-leopard-rive-droite-295682,https://static.smallable.com/1535231-648x648q80/.jpg,custine recycled cotton belt bag,leopard,rivedroite,1,0,65.0,65.0,ss,accessories,w,fanny packs,accessories
/en/product/organic-cotton-denim-paper-bag-shorts-pistachio-green-alma-deia-314046,https://static.smallable.com/1691354-648x648q80/.jpg,organic cotton denim paper bag shorts,pistachio green,alma deia,0,1,71.4,119.0,ss,bags,w,shorts,bag
/en/product/fringe-organic-cotton-denim-shorts-melon-alma-deia-314050,https://static.smallable.com/1691381-648x648q80/.jpg,fringe organic cotton denim shorts,melon,alma deia,0,1,59.4,99.0,ss,bottom,w,shorts,jewelry
/en/product/basic-basket-xl-eucalyptus-palorosa-271976,https://static.smallable.com/1424333-648x648q80/.jpg,basic basket - xl,eucalyptus,palorosa,1,0,190.0,190.0,ss,bags,w,tote bags,bag
/en/product/basic-basket-m-eucalyptus-palorosa-271971,https://static.smallable.com/1424315-648x648q80/.jpg,basic basket - m,eucalyptus,palorosa,1,0,145.0,145.0,ss,bags,w,tote bags,bag
/en/product/double-jump-pompon-bag-white-dragon-diffusion-305109,https://static.smallable.com/1661846-648x648q80/.jpg,double jump pompon bag,white,dragon diffusion,1,0,235.0,235.0,ss,bags,w,handbags,bag
/en/product/small-grace-basket-white-dragon-diffusion-305102,https://static.smallable.com/1661838-648x648q80/.jpg,small grace basket,white,dragon diffusion,1,0,319.0,319.0,ss,bags,w,handbags,bag
/en/product/hi-aka-t-shirt-white-sunray-299344,https://static.smallable.com/1575821-648x648q80/.jpg,hi'aka t-shirt,white,sunray,1,0,75.0,75.0,ss,top,w,short sleeve t-shirts,top
/en/product/organic-cotton-high-waisted-denim-shorts-denim-stonewashed-alma-deia-314049,https://static.smallable.com/1691379-648x648q80/.jpg,organic cotton high waisted denim shorts,denim stonewashed,alma deia,0,1,67.8,113.0,ss,bottom,w,shorts,bottom
/en/product/organic-cotton-denim-blouse-denim-bleached-alma-deia-314056,https://static.smallable.com/1691390-648x648q80/.jpg,organic cotton denim blouse,denim bleached,alma deia,0,1,104.5,209.0,ss,top,w,jackets,top
/en/product/fringe-organic-cotton-denim-shorts-denim-bleached-alma-deia-314051,https://static.smallable.com/1691384-648x648q80/.jpg,fringe organic cotton denim shorts,denim bleached,alma deia,0,1,59.4,99.0,ss,bottom,w,shorts,jewelry
